0.000000000000000000e+00,1.566756798700467621e-02,2.092256385799843264e-03,6.359462560844787032e-03,0.000000000000000000e+00,1.699179522847734091e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.878357299348052240e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.077974506360163128e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.934926824550374168e-05,7.143893399921747475e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156258521952549745e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609267653612157941e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.011123223017519189e-04
0.000000000000000000e+00,6.555277258171902932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451835177493843815e-04
0.000000000000000000e+00,6.304264932487137207e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.050484473347436667e-04
0.000000000000000000e+00,6.435717716818090128e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.090580402568088417e-05,3.718873801050581588e-04
0.000000000000000000e+00,5.612165880845835370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.605180161006944923e-04
0.000000000000000000e+00,5.584250280358172419e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.715963609458795100e-04,5.077233503281023200e-04
0.000000000000000000e+00,5.799164958749283144e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.446566584713370774e-04,5.665205411323993509e-04
0.000000000000000000e+00,5.933055251981753098e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.516696337754275756e-04,6.126822231498241667e-04
0.000000000000000000e+00,7.331123978732577429e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.768860334126241177e-04,6.689233786747620985e-04
0.000000000000000000e+00,7.204837410666142805e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.124200851576865251e-04
0.000000000000000000e+00,5.918047502365413742e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.501394987748368978e-04,7.491690725151022631e-04
9.277250809187411740e-01,5.982942934633797560e-02,2.882234769550919094e-03,8.089472253206246230e-03,6.955793243849550840e-04,7.782033877787481206e-04
9.272956687145242904e-01,5.922286556919738321e-02,2.850405042556547128e-03,9.126046811251878679e-03,7.021497754830961432e-04,8.028640869867608148e-04
0.000000000000000000e+00,5.988412929624339215e-02,2.828414249550989263e-03,9.039611941564960895e-03,0.000000000000000000e+00,8.513526891148477486e-04
0.000000000000000000e+00,0.000000000000000000e+00,2.806944005209688169e-03,1.009564193873751202e-02,1.321134978452026499e-03,9.103855056896754559e-04
